0.0541549261,0.0547390185,0.0569601532,0.0441279571,0.0451506789,0.0449435959,0.0817078666,0.0883919252,0.0874590517,0.0686912537,0.0664493844,0.0580233993,0.0296398186,0.0364013570,0.0305960269,0.0258516495,0.0266562747,0.0230301165,0.0064349140,0.0064823951,0.0064112079,0.0053460950,0.0054184587,0.0054487798,0.0063338039,0.0064119258,0.0063158731,0.0054110164,0.0053569174,0.0053109730,0.0053326293,0.0053967196,0.0053670378,0.0046976662,0.0047567529,0.0047549943,0.0053567973,0.0053136761,0.0053557238,0.0047224221,0.0047173996,0.0046997297,0.0052873703,0.0053312774,0.0052786276,0.0047386746,0.0047209762,0.0047624021
1,6,7,1,4,7,5,0,2,3,4,6,2,5,3,0,3,5,0,4,7,3,2,1,1,6,2,6,0,0,6,7,1,3,1,6,4,7,2,0,7,4,4,3,1,0,2,5
0.0542329308,0.0553876698,0.0569325528,0.0442875695,0.0444520371,0.0442698439,0.0827387318,0.0908595635,0.0874892139,0.0698240442,0.0697233183,0.0584479293,0.0307754211,0.0350969319,0.0290669731,0.0245214540,0.0274875814,0.0235843038,0.0064349824,0.0064735091,0.0072049161,0.0060189778,0.0054263991,0.0054560494,0.0063624371,0.0064141404,0.0063166919,0.0053932284,0.0053727866,0.0053151153,0.0053248986,0.0053981102,0.0053822323,0.0047008310,0.0047560971,0.0047534865,0.0053615130,0.0053019083,0.0053492267,0.0047359591,0.0047446495,0.0047090615,0.0052828757,0.0053257587,0.0052854841,0.0047359296,0.0047149231,0.0047641021
1,6,7,1,4,7,5,0,2,3,4,6,2,5,3,0,3,5,0,4,7,3,2,1,1,6,2,6,0,0,6,7,1,3,1,6,4,7,2,0,7,4,4,3,1,0,2,5
0.0540029261,0.0552482059,0.0568510265,0.0446520851,0.0445057909,0.0439686398,0.0863283749,0.0910887115,0.0889941627,0.0699462778,0.0730787700,0.0593404714,0.0326572695,0.0326645249,0.0261547357,0.0229812102,0.0273448765,0.0246389022,0.0064370456,0.0081866874,0.0103649407,0.0076366785,0.0070333803,0.0054471913,0.0063489461,0.0064206873,0.0063221387,0.0054094652,0.0053514207,0.0053260416,0.0053451826,0.0054063208,0.0053763128,0.0046948630,0.0047581768,0.0047623285,0.0054042380,0.0053206480,0.0053516614,0.0047401810,0.0047333455,0.0047177898,0.0052825626,0.0053431641,0.0052906876,0.0047469489,0.0047209359,0.0047700992
1,6,7,1,4,7,5,0,2,3,4,6,2,5,3,0,3,5,0,4,7,3,2,1,1,6,2,6,0,0,6,7,1,3,1,6,4,7,2,0,7,4,4,3,1,0,2,5
0.0539786322,0.0557551890,0.0573136748,0.0448053446,0.0440761797,0.0432831412,0.0900784315,0.0914209865,0.0896507943,0.0700987741,0.0747944026,0.0622515775,0.0342681693,0.0293105451,0.0231585268,0.0209157794,0.0258259474,0.0258319282,0.0064221810,0.0091362074,0.0127827525,0.0086792056,0.0075096188,0.0054430335,0.0063296780,0.0064097263,0.0063089807,0.0054073651,0.0053494965,0.0053107371,0.0053472321,0.0053946751,0.0053713521,0.0046947644,0.0047495582,0.0047506723,0.0053588592,0.0053082121,0.0053499939,0.0047210323,0.0047382348,0.0046917991,0.0052767747,0.0053213896,0.0052701738,0.0047140093,0.0047248380,0.0047605094
1,6,7,1,4,7,5,0,2,3,4,6,2,5,3,0,3,5,0,4,7,3,2,1,1,6,2,6,0,0,6,7,1,3,1,6,4,7,2,0,7,4,4,3,1,0,2,5
0.0538139671,0.0556955276,0.0586987771,0.0457114370,0.0440517262,0.0430929331,0.0940724526,0.0922225008,0.0901958159,0.0706899605,0.0746387704,0.0664629555,0.0347966142,0.0259927918,0.0209810702,0.0191819169,0.0236650507,0.0272440348,0.0085802198,0.0106388179,0.0138593190,0.0094176000,0.0076748726,0.0054649406,0.0063459028,0.0064071508,0.0063203639,0.0054032547,0.0053700567,0.0053141896,0.0053389942,0.0053998538,0.0053742316,0.0046956085,0.0047652273,0.0047609041,0.0053694385,0.0053049189,0.0053497930,0.0047411833,0.0047532623,0.0047026512,0.0052828040,0.0053302354,0.0052831558,0.0047241336,0.0047273734,0.0047625029
1,6,7,1,4,7,5,0,2,3,4,6,2,5,3,0,3,5,0,4,7,3,2,1,1,6,2,6,0,0,6,7,1,3,1,6,4,7,2,0,7,4,4,3,1,0,2,5
