0.0875476050,nan,0.0000000000,112735136.0000000000,1391434.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,3.0000000000,0.0398580020,nan,0.0000000000,40749376.0000000000,371134.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,2.0000000000,0.0079916840,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0079709950,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
0,0,-9223372036854775808,0,112346144,1467675,262656,0,512,1536,0,4,0,-9223372036854775808,0,44009408,494152,262656,0,1536,1536,0,4,0,-9223372036854775808,0,19560496,0,262656,0,2560,1536,0,1,0,-9223372036854775808,0,19560496,0
0.0854395520,nan,0.0000000000,114521344.0000000000,1400285.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,3.0000000000,0.0372182230,nan,0.0000000000,38526064.0000000000,327365.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,2.0000000000,0.0079805820,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0079883480,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
0,0,-9223372036854775808,0,112839024,1454067,262656,0,512,1536,0,4,0,-9223372036854775808,0,41712496,472316,262656,0,1536,1536,0,4,0,-9223372036854775808,0,19560496,0,262656,0,2560,1536,0,1,0,-9223372036854775808,0,19560496,0
0.0853912240,nan,0.0000000000,116072672.0000000000,1424540.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,3.0000000000,0.0341254560,nan,0.0000000000,37373952.0000000000,297992.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,2.0000000000,0.0080099290,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0079871850,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
0,0,-9223372036854775808,0,114198496,1445351,262656,0,512,1536,0,4,0,-9223372036854775808,0,40020352,435265,262656,0,1536,1536,0,4,0,-9223372036854775808,0,19560496,0,262656,0,2560,1536,0,1,0,-9223372036854775808,0,19560496,0
0.0854549850,nan,0.0000000000,117436592.0000000000,1457635.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,3.0000000000,0.0330016320,nan,0.0000000000,36834560.0000000000,274739.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,2.0000000000,0.0079944300,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0079743710,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
0,0,-9223372036854775808,0,116050016,1438976,262656,0,512,1536,0,4,0,-9223372036854775808,0,38688768,393344,262656,0,1536,1536,0,4,0,-9223372036854775808,0,19560496,0,262656,0,2560,1536,0,1,0,-9223372036854775808,0,19560496,0
0.0862167780,nan,0.0000000000,118365296.0000000000,1487162.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,3.0000000000,0.0296080270,nan,0.0000000000,36728112.0000000000,262879.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,2.0000000000,0.0079745490,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0079981260,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
0,0,-9223372036854775808,0,117700400,1447442,262656,0,512,1536,0,4,0,-9223372036854775808,0,37988784,340142,262656,0,1536,1536,0,4,0,-9223372036854775808,0,19560496,0,262656,0,2560,1536,0,1,0,-9223372036854775808,0,19560496,0
0.0878025520,nan,0.0000000000,119298160.0000000000,1504829.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,3.0000000000,0.0264290940,nan,0.0000000000,36637760.0000000000,255623.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,2.0000000000,0.0079728870,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0079784090,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
